 0. 0.
 6. -0.006719649312678838
 12. -0.013444783528336127
 18. -0.020184631561335317
 24. -0.026948710354356083
 30. -0.03374164089548443
 36. -0.04055623622550842
 42. -0.047364861422148456
 48. -0.05410906554463338
 54. -0.060687485518715605
 60. -0.0669420219389008
 66. -0.07264228676134962
 72. -0.07746832285759114
 78. -0.08099159539586935
 84. -0.08265425501362633
 90. -0.08174667274130731
 96. -0.07738324663435459
 102. -0.06847648006693915
 108. -0.05370933163766034
 114. -0.031505836634125026
 120 0.
