 0.0628 0.10343715
 0.1256 0.20060858
 0.1884 0.29164213
 0.2512 0.37666553
 0.31399998 0.45580658
 0.37679997 0.5291933
 0.43959996 0.5969533
 0.5024 0.65921444
 0.5652 0.71610457
 0.62799996 0.7677512
 0.69079995 0.8142825
 0.75359994 0.85582614
 0.81639993 0.89251
 0.8791999 0.92446166
 0.9419999 0.9518093
 1.0048 0.97468054
 1.0676 0.99320287
 1.1304001 1.0075045
 1.1932001 1.0177132
 1.2560002 1.0239565
 1.3188002 1.0263625
 1.3816003 1.025059
 1.4444003 1.0201737
 1.5072004 1.0118341
 1.5700004 1.0001687
 1.6328005 0.98530465
 1.6956005 0.96737015
 1.7584006 0.94649285
 1.8212006 0.92280066
 1.8840007 0.8964212
 1.9468007 0.8674825
 2.0096006 0.8361122
 2.0724006 0.8024382
 2.1352005 0.7665883
 2.1980004 0.7286902
 2.2608004 0.6888719
 2.3236003 0.647261
 2.3864002 0.6039854
 2.4492002 0.559173
 2.512 0.5129514
 2.5748 0.46544856
 2.6376 0.41679218
 2.7003999 0.36711013
 2.7631998 0.31653023
 2.8259997 0.26518023
 2.8887997 0.213188
 2.9515996 0.16068126
 3.0143995 0.107787885
 3.0771995 0.054635666
 3.1399994 0.001352391
 3.2027993 -0.051934123
 3.2655993 -0.10509608
 3.3283992 -0.15800565
 3.391199 -0.21053508
 3.453999 -0.26255652
 3.516799 -0.31394216
 3.579599 -0.36456424
 3.6423988 -0.41429493
 3.7051988 -0.4630064
 3.7679987 -0.5105709
 3.8307986 -0.5568605
 3.8935986 -0.6017476
 3.9563985 -0.6451042
 4.0191984 -0.68680257
 4.0819983 -0.72671497
 4.1447983 -0.7647135
 4.207598 -0.8006705
 4.270398 -0.83445793
 4.333198 -0.8659482
 4.395998 -0.89501333
 4.458798 -0.9215256
 4.521598 -0.9453573
 4.584398 -0.9663805
 4.6471977 -0.9844674
 4.7099977 -0.99949026
 4.7727976 -1.0113212
 4.8355975 -1.0198324
 4.8983974 -1.0248963
 4.9611974 -1.0263847
 5.0239973 -1.0241699
 5.086797 -1.0181245
 5.149597 -1.0081203
 5.212397 -0.9940296
 5.275197 -0.97572446
 5.337997 -0.95307726
 5.400797 -0.92596024
 5.463597 -0.89424527
 5.5263968 -0.8578048
 5.5891967 -0.8165109
 5.6519966 -0.7702361
 5.7147965 -0.7188521
 5.7775965 -0.66223156
 5.8403964 -0.60024637
 5.9031963 -0.5327687
 5.9659963 -0.45967096
 6.028796 -0.38082522
 6.091596 -0.29610372
 6.154396 -0.20537858
 6.217196 -0.10852208
 6.279996 -0.0054063536
